,NDB_No,Shrt_Desc,popularity,Protein_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(mcg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(mcg),Choline_Tot_ (mg),Vit_B12_(mcg),Vit_A_RAE,Vit_E_(mg),Vit_D_mcg,Vit_K_(mcg),macro,groupname,micro
563,13378,"BEEF,CHUCK,ARM POT RST,LN,0""FAT,SEL,CKD,BRSD",0.0,28.3645,14.45,2.3545,18.7,175.95,229.5,6.8765,0.09179999999999999,0.0102,32.215,0.0,0.060349999999999994,0.17425000000000002,4.1046499999999995,0.5593,0.26265,9.35,108.035,1.9125,0.0,0.34,0.0,1.19,13.0,BeefProducts,BeefProducts0
564,13379,"BEEF,CHUCK,BLADE RST,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",0.0,63.873000000000005,30.55,7.473000000000001,47.0,481.75,554.6,20.163,0.3008,0.0376,58.75,0.0,0.16450000000000004,0.5875,5.7575,0.7284999999999999,0.611,11.75,0.0,5.4285000000000005,0.0,0.47,0.94,4.7,13.0,BeefProducts,BeefProducts4
565,13380,"BEEF,CHCK,UNDR BLDE POT RST,BNLS,LN & FAT,0"",CHC,CKD,BRSD",0.0,22.4315,11.9,2.278,16.15,147.9,222.7,7.692500000000001,0.06970000000000001,0.0102,25.755,0.0,0.056100000000000004,0.1819,3.0906000000000002,0.2635,0.2516,0.0,68.93499999999999,2.635,6.8,0.0765,0.17,1.36,13.0,BeefProducts,BeefProducts0
566,13381,"BEEF,CHCK,UNDR BLDE POT RST,BNLS,LN & FAT,0"",SEL,CKD,BRSD",0.0,23.094500000000004,11.9,2.2695,17.0,145.35,221.85,7.888,0.0782,0.0102,26.945,0.0,0.056100000000000004,0.17934999999999998,2.9452499999999997,0.57545,0.24819999999999998,5.95,72.59,2.448,6.8,0.051,0.085,1.36,13.0,BeefProducts,BeefProducts0
567,13382,"BEEF,CHUCK,BLADE RST,LN,0""FAT,ALL GRDS,CKD,BRSD",0.0,26.401,11.05,3.128,19.55,199.75,223.55,8.7295,0.1258,0.015299999999999998,22.695,0.0,0.068,0.23800000000000002,2.2695,0.2975,0.2465,5.1,100.555,2.0995000000000004,0.0,0.11900000000000001,0.17,1.445,13.0,BeefProducts,BeefProducts0
568,13383,"BEEF,CHK,UNDER BLADE POT RST,BNLESS,LN,0"" FAT,CHOIC,CKD,BRSD",0.0,25.8825,11.9,2.72,18.7,175.95,260.95,9.528500000000001,0.0816,0.013600000000000001,29.579999999999995,0.0,0.059500000000000004,0.2108,3.366,0.6545000000000001,0.272,5.95,80.07,2.975,1.7,0.085,0.085,1.36,13.0,BeefProducts,BeefProducts0
569,13384,"BEEF,CHUCK,UNDER BLADE POT RST,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",0.0,26.078000000000003,11.9,2.7030000000000003,18.7,173.4,260.1,9.7665,0.09179999999999999,0.013600000000000001,31.025,0.0,0.059500000000000004,0.20825,3.1832499999999997,0.6375,0.26775,5.95,84.83,2.737,1.7,0.051,0.085,1.36,13.0,BeefProducts,BeefProducts0
570,13386,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,0""FAT,CHOIC,CKD,RSTD",0.0,19.38,8.5,1.9805000000000001,17.0,146.2,246.5,4.896,0.07479999999999999,0.011049999999999999,18.02,0.0,0.059500000000000004,0.16149999999999998,3.0940000000000003,0.3145,0.1955,5.95,0.0,1.9805000000000001,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
571,13387,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,0""FAT,SEL,CKD,RSTD",0.0,19.958,7.65,2.04,17.0,150.45,255.0,5.108499999999999,0.07734999999999999,0.011899999999999999,18.275,0.0,0.059500000000000004,0.16149999999999998,3.1875,0.32299999999999995,0.1955,6.8,0.0,2.0145,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
572,13388,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,ALL GRDS,CKD,RSTD",0.0,23.4005,6.8,2.397,21.25,177.65,303.45,6.341,0.08925,0.013600000000000001,19.38,0.0,0.0765,0.187,3.7825,0.3825,0.221,7.65,89.165,2.2185,0.0,0.11900000000000001,0.17,1.36,13.0,BeefProducts,BeefProducts4
573,13389,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,CHOIC,CKD,RSTD",0.0,23.4005,6.8,2.397,21.25,177.65,303.45,6.341,0.08925,0.013600000000000001,19.38,0.0,0.0765,0.187,3.7825,0.3825,0.221,7.65,0.0,2.2185,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts4
574,13390,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,SEL,CKD,RSTD",0.0,23.4005,6.8,2.397,21.25,177.65,303.45,6.341,0.08925,0.013600000000000001,19.38,0.0,0.0765,0.187,3.7825,0.3825,0.221,7.65,0.0,2.2185,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts4
575,13391,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,ALL GRDS,CKD,BRLD",0.0,23.179499999999997,17.0,1.4875,19.55,180.2,289.0,4.190499999999999,0.06970000000000001,0.0085,25.075,0.0,0.0629,0.11135,6.16845,0.45730000000000004,0.48534999999999995,6.8,0.0,1.36,0.0,0.3825,0.17,1.36,13.0,BeefProducts,BeefProducts4
576,13392,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,CHOIC,CKD,BRLD",0.0,21.020500000000002,11.05,1.9379999999999997,19.55,155.55,290.7,5.0405,0.0765,0.011899999999999999,17.85,0.0,0.0765,0.16149999999999998,3.5529999999999995,0.255,0.2975,5.95,0.0,2.55,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
577,13393,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,SEL,CKD,BRLD",0.0,21.1735,11.05,1.9549999999999996,19.55,156.4,292.4,5.083,0.0765,0.011899999999999999,17.935000000000002,0.0,0.0765,0.16149999999999998,3.5869999999999997,0.2635,0.2975,5.95,0.0,2.5585,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
578,13394,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD",0.0,24.9985,16.15,1.5895000000000001,21.25,198.05,319.6,4.641,0.07395,0.009349999999999999,29.154999999999994,0.0,0.068,0.12664999999999998,7.15275,0.49215,0.53635,8.5,0.0,1.3940000000000001,0.0,0.34,0.085,1.19,13.0,BeefProducts,BeefProducts4
579,13395,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD",0.0,23.834,11.05,2.1845,22.95,176.8,334.9,5.9415,0.085,0.013600000000000001,18.615,0.0,0.085,0.187,4.08,0.28900000000000003,0.34,6.8,0.0,2.822,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts4
580,13396,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,SEL,CKD,BRLD",0.0,23.834,11.05,2.1845,22.95,176.8,334.9,5.9415,0.085,0.013600000000000001,18.615,0.0,0.085,0.187,4.08,0.28900000000000003,0.34,6.8,0.0,2.822,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts4
581,13398,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRSD",0.0,28.526000000000003,6.8,2.3120000000000003,18.7,176.8,230.35,4.76,0.068,0.0102,29.070000000000004,0.0,0.06545,0.15215,4.9860999999999995,0.5627,0.37485,8.5,108.63,1.5895000000000001,0.0,0.3825,0.17,1.36,13.0,BeefProducts,BeefProducts0
582,13399,"BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",0.0,23.307000000000002,5.95,1.9040000000000001,15.3,145.35,189.55,3.9185000000000003,0.05525,0.0085,23.885,0.0,0.05355000000000001,0.12409999999999999,4.074050000000001,0.4598500000000001,0.306,7.65,88.825,1.3005000000000002,0.0,0.32299999999999995,0.0,1.105,13.0,BeefProducts,BeefProducts0
583,13401,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",0.0,27.820499999999996,5.95,2.3035,17.85,169.15,224.4,4.5985000000000005,0.060349999999999994,0.009349999999999999,29.325,0.0,0.057800000000000004,0.1564,5.0303,0.5474,0.3655,8.5,105.995,1.6744999999999999,0.0,0.391,0.0,1.36,13.0,BeefProducts,BeefProducts0
584,13402,"BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",0.0,22.746,5.1,1.8700000000000003,14.45,137.7,182.75,3.7485000000000004,0.049300000000000004,0.007649999999999999,23.885,0.0,0.047599999999999996,0.1275,4.113150000000001,0.44795,0.29919999999999997,6.8,86.615,1.3685,0.0,0.33149999999999996,0.0,1.19,13.0,BeefProducts,BeefProducts0
585,13404,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRSD",0.0,29.2315,7.65,2.329,18.7,183.6,237.15,4.913,0.07479999999999999,0.0102,28.729999999999997,0.0,0.07395,0.14705,4.931699999999999,0.57715,0.38420000000000004,9.35,111.35,1.496,0.0,0.3825,0.0,1.36,13.0,BeefProducts,BeefProducts0
586,13405,"BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",0.0,23.868,5.95,1.9379999999999997,16.15,152.15,197.2,4.0885,0.062049999999999994,0.0085,23.885,0.0,0.060349999999999994,0.11985,4.0273,0.47090000000000004,0.31365,7.65,90.95,1.224,0.0,0.3145,0.0,1.105,13.0,BeefProducts,BeefProducts0
587,13407,"BEEF,RND,BTTM RND,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRSD",0.0,28.9,5.95,2.4055,19.55,181.9,236.3,4.947,0.0714,0.0102,32.55499999999999,0.0,0.06545,0.1632,5.1926499999999995,0.56865,0.3876,9.35,110.075,1.5979999999999999,0.0,0.3825,0.085,1.36,13.0,BeefProducts,BeefProducts0
588,13408,"BEEF,RND,BTTM RND,RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",0.0,23.596,5.1,1.9805000000000001,16.15,149.6,193.8,4.0714999999999995,0.05865,0.0085,26.775,0.0,0.05355000000000001,0.13345,4.23895,0.4641,0.31620000000000004,7.65,89.845,1.3005000000000002,0.0,0.3145,0.0,1.275,13.0,BeefProducts,BeefProducts0
589,13410,"BEEF,RND,BTTM RND,STEAK,LN,0"" FAT,CHOIC,CKD,BRSD",0.0,28.118,5.95,2.4905,18.7,177.65,230.35,4.9215,0.0663,0.009349999999999999,32.129999999999995,0.0,0.05865,0.17595,5.4026,0.5525,0.39270000000000005,9.35,107.1,1.6575,0.0,0.3825,0.0,1.36,13.0,BeefProducts,BeefProducts0
590,13411,"Beef, bottom round, roast,lean only, 0"" fat, choice, roasted",0.0,23.145500000000002,5.1,2.04,15.3,146.2,188.7,4.029,0.054400000000000004,0.007649999999999999,26.265,0.0,0.04845,0.14450000000000002,4.4472000000000005,0.45475,0.32299999999999995,7.65,88.145,1.3685,0.0,0.3145,0.0,1.105,13.0,BeefProducts,BeefProducts0
591,13413,"BEEF,RND,BTTM RND,STEAK,LN,0"" FAT,SEL,CKD,BRSD",0.0,29.6905,5.95,2.4225,19.55,188.7,245.65,5.0745,0.0816,0.011049999999999999,36.80499999999999,0.0,0.0714,0.16065000000000002,5.10595,0.5848,0.39185000000000003,10.2,113.05,1.53,0.0,0.374,0.0,1.36,13.0,BeefProducts,BeefProducts0
592,13414,"BEEF,RND,BTTM RND RST,LN,0"" FAT,SEL,CKD,RSTD",0.0,24.0465,5.1,1.9975,16.15,155.55,202.3,4.1819999999999995,0.06715,0.0085,30.345000000000006,0.0,0.057800000000000004,0.13005,4.13525,0.47345000000000004,0.31705,7.65,91.545,1.2325,0.0,0.306,0.0,1.105,13.0,BeefProducts,BeefProducts0
593,13415,"BEEF,RND,EYE OF RND RST,BNLESS,L & F,0"" FAT,A GRDS,CKD,RSTD",0.0,25.211,13.6,1.564,12.75,237.15,340.85,3.655,0.04505,0.0017000000000000001,24.14,0.0,0.068,0.19720000000000001,7.194400000000001,0.38079999999999997,0.68935,4.25,68.85,1.972,3.4,0.255,0.0,1.105,13.0,BeefProducts,BeefProducts4
594,13416,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FT,0"" FAT,CHOIC,CKD,RSTD",0.0,25.3215,13.6,1.581,12.75,237.15,346.8,3.6720000000000006,0.0527,0.0008500000000000001,24.395,0.0,0.068,0.19635000000000002,7.29385,0.37229999999999996,0.6944499999999999,4.25,69.35999999999999,1.8104999999999998,3.4,0.2635,0.0,1.105,13.0,BeefProducts,BeefProducts4
595,13417,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,SEL,CKD,RSTD",0.0,25.0325,13.6,1.479,11.9,238.0,333.2,3.6125,0.037399999999999996,0.0017000000000000001,23.715,0.0,0.068,0.19805,7.045649999999999,0.39355000000000007,0.6825500000000001,4.25,68.17,2.21,5.1,0.23800000000000002,0.0,1.105,13.0,BeefProducts,BeefProducts4
596,13418,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD",0.0,25.3725,13.6,1.564,12.75,238.85,343.4,3.6805000000000003,0.045899999999999996,0.0017000000000000001,24.31,0.0,0.068,0.19805,7.2301,0.38165,0.6927499999999999,4.25,69.105,1.972,0.85,0.255,0.0,1.105,13.0,BeefProducts,BeefProducts4
597,13419,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD",0.0,25.449,13.6,1.581,12.75,238.0,349.35,3.6974999999999993,0.0527,0.0008500000000000001,24.48,0.0,0.068,0.19720000000000001,7.326999999999999,0.38165,0.6970000000000001,4.25,69.02,1.8104999999999998,1.7,0.28900000000000003,0.0,1.105,13.0,BeefProducts,BeefProducts4
598,13420,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,SEL,CKD,RSTD",0.0,25.092,13.6,1.479,11.9,238.85,334.9,3.638,0.03825,0.0017000000000000001,23.885,0.0,0.068,0.1989,7.0847500000000005,0.39525,0.68595,4.25,68.425,2.2185,2.55,0.23800000000000002,0.0,1.105,13.0,BeefProducts,BeefProducts4
599,13421,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",0.0,22.7715,5.1,1.8530000000000002,14.45,141.1,184.45,3.8165000000000004,0.054400000000000004,0.007649999999999999,23.29,0.0,0.0527,0.12154999999999999,3.9797000000000002,0.44880000000000003,0.29919999999999997,6.8,86.7,1.2665,0.0,0.32299999999999995,0.17,1.105,13.0,BeefProducts,BeefProducts0
600,13422,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",0.0,22.9585,5.1,1.8870000000000002,14.45,139.4,183.6,3.7740000000000005,0.05015,0.007649999999999999,24.055,0.0,0.047599999999999996,0.1292,4.151400000000001,0.4522,0.30174999999999996,6.8,87.465,1.3770000000000002,0.0,0.33149999999999996,0.0,1.19,13.0,BeefProducts,BeefProducts0
601,13423,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",0.0,22.5845,5.95,1.8275,15.3,143.65,185.3,3.8505000000000003,0.05865,0.007649999999999999,22.525,0.0,0.05695,0.11305,3.8105499999999997,0.4454,0.29664999999999997,6.8,86.02,1.1560000000000001,0.0,0.3145,0.0,1.105,13.0,BeefProducts,BeefProducts0
602,13424,"BEEF,RND,TIP RND,RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",0.0,23.4005,5.1,1.9549999999999996,15.3,147.9,192.1,4.0205,0.057800000000000004,0.0085,26.435,0.0,0.0527,0.13175,4.203250000000001,0.4607,0.31365,7.65,89.08,1.2919999999999998,0.0,0.2975,0.085,1.105,13.0,BeefProducts,BeefProducts0
603,13425,"BEEF,RND,TIP RND,RST,LN,0"" FAT,CHOIC,CKD,RSTD",0.0,23.528000000000002,5.1,2.0655,16.15,147.9,191.25,4.0885,0.05525,0.007649999999999999,26.69,0.0,0.049300000000000004,0.14705,4.5211500000000004,0.46240000000000003,0.3281,7.65,89.59,1.3854999999999997,0.0,0.3145,0.0,1.105,13.0,BeefProducts,BeefProducts0
604,13426,"BEEF,RND,TIP RND,RST,LN,0"" FAT,SEL,CKD,RSTD",0.0,23.2645,5.1,1.921,15.3,150.45,195.5,4.0375,0.06545,0.0085,29.24,0.0,0.056100000000000004,0.1258,4.00095,0.57715,0.30685,7.65,88.57,1.1985,0.0,0.28900000000000003,0.0,1.02,13.0,BeefProducts,BeefProducts0
605,13428,"BEEF,RND,TOP RND,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",0.0,30.276999999999997,3.4,2.7795,21.25,189.55,280.5,3.825,0.10369999999999999,0.015299999999999998,27.795000000000005,0.0,0.059500000000000004,0.2125,3.1959999999999997,0.3145,0.23800000000000002,7.65,115.34499999999998,2.278,0.0,0.1275,0.085,1.36,13.0,BeefProducts,BeefProducts0
606,13430,"BEEF,RND,TOP RND,LN&FAT,0""FAT,CHOIC,CKD,BRSD",0.0,30.276999999999997,3.4,2.7795,21.25,189.55,280.5,3.825,0.10369999999999999,0.015299999999999998,27.795000000000005,0.0,0.059500000000000004,0.2125,3.1959999999999997,0.3145,0.23800000000000002,7.65,115.34499999999998,2.278,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
607,13432,"BEEF,RND,TOP RND,LN&FAT,0""FAT,SEL,CKD,BRSD",0.0,30.276999999999997,3.4,2.7795,21.25,189.55,280.5,3.825,0.10369999999999999,0.015299999999999998,27.795000000000005,0.0,0.059500000000000004,0.2125,3.1959999999999997,0.3145,0.23800000000000002,7.65,115.34499999999998,2.278,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
608,13436,"BEEF,RND,TOP RND,LN,0""FAT,CHOIC,CKD,BRSD",0.0,30.701999999999998,3.4,2.822,22.1,192.1,283.9,3.8759999999999994,0.1054,0.015299999999999998,28.05,0.0,0.059500000000000004,0.2125,3.2385,0.3145,0.23800000000000002,7.65,116.96,2.2950000000000004,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
609,13438,"BEEF,RND,TOP RND,LN,0""FAT,SEL,CKD,BRSD",0.0,30.701999999999998,3.4,2.822,22.1,192.1,283.9,3.8759999999999994,0.1054,0.015299999999999998,28.05,0.0,0.059500000000000004,0.2125,3.2385,0.3145,0.23800000000000002,7.65,116.96,2.2950000000000004,0.0,0.0,0.0,0.0,13.0,BeefProducts,BeefProducts0
610,13439,"BEEF,LOIN,TNDRLN STEAK,BNLESS,L & F,0"" F,A GRDS,CKD,GRILLED",0.0,25.925,11.05,2.7540000000000004,15.3,218.45,297.5,3.5785,0.0782,0.007649999999999999,21.42,0.0,0.0527,0.33575000000000005,4.7685,0.3026,0.5839500000000001,5.95,55.25,3.4849999999999994,5.95,0.11900000000000001,0.085,1.36,13.0,BeefProducts,BeefProducts4
611,13440,"BEEF,LOIN,TENDERLOIN STK,BNLESS,L & F,0"" F,CHOIC,CKD,GRLLED",0.0,25.6785,11.9,2.822,16.15,219.3,302.6,3.859,0.07479999999999999,0.007649999999999999,21.42,0.0,0.05184999999999999,0.3383,4.74215,0.2907,0.6018,5.95,90.525,3.468,5.95,0.102,0.085,1.36,13.0,BeefProducts,BeefProducts4
612,13441,"BEEF,LOIN,TENDERLOIN STK,BNLESS,L & F,0"" FAT,SEL,CKD,GRILLED",0.0,26.2905,11.05,2.5669999999999997,11.9,218.45,295.8,3.111,0.0816,0.0068000000000000005,21.335,0.0,0.060349999999999994,0.33490000000000003,4.83735,0.36634999999999995,0.5618500000000001,5.95,59.67,3.5275000000000007,5.95,0.085,0.085,1.36,13.0,BeefProducts,BeefProducts4
613,13442,"BEEF,LOIN,TENDERLOIN STK,BNLESS,L,0"" F,ALL GRDS,CKD,GRILLED",0.0,26.095,12.75,3.0515,17.0,242.25,331.5,3.9779999999999998,0.0867,0.0085,23.8,0.0,0.060349999999999994,0.37485,5.29975,0.40035,0.6502500000000001,5.95,62.73,3.8845000000000005,1.7,0.23800000000000002,0.085,1.19,13.0,BeefProducts,BeefProducts4
614,13443,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRLLED",0.0,25.8825,14.45,3.502,19.55,272.85,376.55,4.8025,0.09265000000000001,0.0102,26.69,0.0,0.060349999999999994,0.425,6.01035,0.40035,0.7378,5.95,62.73,4.403,0.85,0.23800000000000002,0.085,1.36,13.0,BeefProducts,BeefProducts4
615,13444,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",0.0,26.4265,11.05,2.6434999999999995,11.9,225.25,305.15,3.213,0.08415,0.007649999999999999,22.015,0.0,0.0646,0.3468,4.9895,0.4199,0.5797000000000001,5.95,65.875,3.6464999999999996,1.7,0.2125,0.085,1.36,13.0,BeefProducts,BeefProducts4
616,13445,"BEEF,LOIN,TOPLOINSTK,BNLS,LIPOFF,LN FT,0"" FT,ALLGRD,CKD,GRLD",0.0,24.284499999999998,11.9,2.8985000000000003,16.15,225.25,311.1,3.9610000000000003,0.0765,0.0085,22.015,0.0,0.054400000000000004,0.34850000000000003,4.94105,0.31365,0.6052,5.95,57.290000000000006,3.6125,5.95,0.11900000000000001,0.085,1.36,13.0,BeefProducts,BeefProducts4
617,13446,"BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN FT,0"" FT,CHC,CKD,GRLD",0.0,23.9615,11.9,2.8645,16.15,222.7,306.85,3.9185000000000003,0.07565,0.0085,21.76,0.0,0.05184999999999999,0.34085,4.7787,0.2924,0.6069,5.95,57.97,3.4935,5.95,0.136,0.085,1.36,13.0,BeefProducts,BeefProducts4
618,13447,"BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN FAT,0"" FT,SEL,CKD,GRLD",0.0,24.785999999999998,11.9,2.7455000000000003,12.75,232.9,315.35,3.3235,0.08754999999999999,0.007649999999999999,22.78,0.0,0.05695,0.36125,5.213049999999999,0.3468,0.6052,5.95,56.525,3.8080000000000003,5.1,0.068,0.085,1.36,13.0,BeefProducts,BeefProducts4
619,13448,"BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN,0"" FT,ALL GRD,CKD,GRLD",0.0,25.1005,11.9,2.9495,17.0,233.75,319.6,3.842,0.0833,0.007649999999999999,22.95,0.0,0.060349999999999994,0.3604,5.0966000000000005,0.4046,0.6256,5.95,63.40999999999999,3.7314999999999996,1.7,0.2805,0.085,1.36,13.0,BeefProducts,BeefProducts4
620,13449,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN,0"" FAT,CHOIC,CKD,GRLD",0.0,24.837,11.9,2.873,16.15,227.8,311.95,3.7485000000000004,0.0816,0.007649999999999999,22.355,0.0,0.05695,0.35275,4.99035,0.3859,0.61285,5.95,60.35,3.655,0.85,0.2465,0.085,1.36,13.0,BeefProducts,BeefProducts4
621,13450,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN,0"" FAT,SEL,CKD,GRLD",0.0,25.491500000000002,11.9,2.7625,12.75,235.45,318.75,3.3575,0.08839999999999999,0.007649999999999999,23.035,0.0,0.0646,0.3655,5.25895,0.42075,0.61115,5.95,66.13,3.842,1.7,0.187,0.085,1.36,13.0,BeefProducts,BeefProducts4
622,13451,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,24.9305,18.7,1.6065,21.25,194.65,312.8,4.5305,0.07565,0.0085,27.115,0.0,0.06715,0.11985,6.63595,0.49129999999999996,0.5219,7.65,94.945,1.4705000000000001,0.0,0.357,0.17,1.275,13.0,BeefProducts,BeefProducts4
623,13452,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",0.0,24.666999999999998,16.15,1.666,20.4,185.3,301.75,4.4285000000000005,0.08074999999999999,0.0085,26.775,0.0,0.06119999999999999,0.10880000000000001,6.689500000000001,0.48534999999999995,0.49129999999999996,7.65,93.925,1.6235,0.0,0.3655,0.0,1.275,13.0,BeefProducts,BeefProducts4
624,13453,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRLD",0.0,25.2025,20.4,1.5555,22.1,203.15,323.85,4.6240000000000006,0.06970000000000001,0.0085,27.54,0.0,0.0731,0.13175,6.5824,0.49724999999999997,0.5525,7.65,95.965,1.3090000000000002,0.0,0.357,0.0,1.275,13.0,BeefProducts,BeefProducts4
625,13454,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,25.9675,17.0,1.666,22.1,207.4,334.05,4.8535,0.07734999999999999,0.009349999999999999,30.429999999999996,0.0,0.07055,0.13175,7.42985,0.51085,0.5576000000000001,8.5,98.855,1.4535,0.0,0.33149999999999996,0.085,1.19,13.0,BeefProducts,BeefProducts4
626,13455,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",0.0,25.7465,14.45,1.7594999999999998,22.1,201.45,323.0,4.8875,0.08245000000000001,0.009349999999999999,29.835,0.0,0.068,0.13175,7.59645,0.5057499999999999,0.5355,8.5,98.09,1.6065,0.0,0.34,0.0,1.19,13.0,BeefProducts,BeefProducts4
627,13456,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,SEL,CKD,BRLD",0.0,26.18,18.7,1.632,22.95,215.05,348.5,4.845,0.07225000000000001,0.009349999999999999,33.065,0.0,0.07479999999999999,0.13855,7.650849999999999,0.51595,0.5788500000000001,8.5,99.705,1.2495,0.0,0.33149999999999996,0.0,1.19,13.0,BeefProducts,BeefProducts4
628,13459,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,20.366,5.95,2.499,18.7,164.05,254.15,3.8759999999999994,0.1105,0.01275,16.660000000000004,0.0,0.08415,0.1938,3.5785,0.2669,0.31024999999999997,5.95,77.605,1.8530000000000002,0.0,0.153,0.0,0.0,13.0,BeefProducts,BeefProducts0
629,13460,"BEEF,LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",0.0,20.0685,5.95,2.516,18.7,164.9,236.3,3.9015,0.1105,0.01275,16.745,0.0,0.085,0.1955,3.60145,0.2686,0.31195,5.95,76.415,1.8615000000000002,0.0,0.153,0.0,0.0,13.0,BeefProducts,BeefProducts0
630,13463,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",0.0,20.7995,5.95,2.4735,18.7,162.35,280.5,3.8334999999999995,0.10880000000000001,0.01275,16.660000000000004,0.0,0.0833,0.19210000000000002,3.5453500000000004,0.2652,0.30685,5.95,79.22,1.8444999999999998,0.0,0.16149999999999998,0.0,0.0,13.0,BeefProducts,BeefProducts0
631,13464,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,ALL GRDS,RAW",0.0,18.972,15.3,1.7594999999999998,9.35,175.1,232.9,3.043,0.05525,0.00255,18.7,0.0,0.045899999999999996,0.21844999999999998,4.570449999999999,0.0,0.58565,2.55,47.94,1.6575,1.7,0.221,0.085,1.105,13.0,BeefProducts,BeefProducts0
